,text,category,label
707,turn up volume of music,audio_volume_up,audio_volume_up
708,raise your volume,audio_volume_up,audio_volume_up
709,can you turn up the volume on itunes,audio_volume_up,audio_volume_up
710,louder volume please,audio_volume_up,audio_volume_up
711,volume louder please,audio_volume_up,audio_volume_up
712,turn up media volume,audio_volume_up,audio_volume_up
713,could you speak up,audio_volume_up,audio_volume_up
714,increase the volume of the speaker,audio_volume_up,audio_volume_up
715,make the speaker volume on maximum,audio_volume_up,audio_volume_up
716,i need to hear sound on my speakers,audio_volume_up,audio_volume_up
717,up the volume the sound is too low,audio_volume_up,audio_volume_up
718,audio on,audio_volume_up,audio_volume_up
719,speak louder,audio_volume_up,audio_volume_up
720,i can't hear you,audio_volume_up,audio_volume_up
721,turn up your volume,audio_volume_up,audio_volume_up
722,turn up the volume,audio_volume_up,audio_volume_up
723,please increase the volume to maximum,audio_volume_up,audio_volume_up
724,lower my music player volume by fifty percent of its current level,audio_volume_up,audio_volume_up
725,please turn my speakers on google,audio_volume_up,audio_volume_up
726,turn up the volume on my speakers,audio_volume_up,audio_volume_up
727,increase the volume,audio_volume_up,audio_volume_up
728,please turn the volume to the loudest setting,audio_volume_up,audio_volume_up
729,set the music volume to ninety,audio_volume_up,audio_volume_up
730,i need a high volume,audio_volume_up,audio_volume_up
731,make sound louder,audio_volume_up,audio_volume_up
732,up,audio_volume_up,audio_volume_up
733,turn the volume up,audio_volume_up,audio_volume_up
734,i can barely hear you,audio_volume_up,audio_volume_up
735,made media volume louder,audio_volume_up,audio_volume_up
736,increase the volume to max please,audio_volume_up,audio_volume_up
737,please decrease the volume of this song,audio_volume_up,audio_volume_up
738,speak louder please,audio_volume_up,audio_volume_up
739,please turn the music volume up,audio_volume_up,audio_volume_up
740,i can't hear you can you say it again louder,audio_volume_up,audio_volume_up
741,i can't hear just increase the volume,audio_volume_up,audio_volume_up
742,please turn up the volume to twenty one,audio_volume_up,audio_volume_up
743,increase volume by two levels,audio_volume_up,audio_volume_up
744,speaker volume increase,audio_volume_up,audio_volume_up
745,the music volume should increase to ninety,audio_volume_up,audio_volume_up
746,turn the volume up on music player,audio_volume_up,audio_volume_up
747,can you turn up the volume,audio_volume_up,audio_volume_up
748,raise volume,audio_volume_up,audio_volume_up
749,hey sound is low can you tune it up,audio_volume_up,audio_volume_up
750,turn up speakers,audio_volume_up,audio_volume_up
751,increase the volume to seventy percent,audio_volume_up,audio_volume_up
752,i need the volume to be louder,audio_volume_up,audio_volume_up
753,increase the volume of the music to ninety,audio_volume_up,audio_volume_up
754,unmute the speaker now,audio_volume_up,audio_volume_up
755,please increase volume,audio_volume_up,audio_volume_up
756,could you speak more softly,audio_volume_up,audio_volume_up
757,i want volume on my speakers,audio_volume_up,audio_volume_up
758,raise the volume to sixty,audio_volume_up,audio_volume_up
759,unmute,audio_volume_up,audio_volume_up
760,increase the volume so that i can hear it in other room,audio_volume_up,audio_volume_up
761,loudly,audio_volume_up,audio_volume_up
762,turn up music please,audio_volume_up,audio_volume_up
763,please turn up the speaker volume,audio_volume_up,audio_volume_up
764,more volume please,audio_volume_up,audio_volume_up
765,change my music player volume to eighty percent,audio_volume_up,audio_volume_up
766,i couldn't hear you repeat that louder,audio_volume_up,audio_volume_up
767,turn up volume,audio_volume_up,audio_volume_up
768,turn up the volume on the music,audio_volume_up,audio_volume_up
769,increase the volume a bit,audio_volume_up,audio_volume_up
770,move the volume up a little,audio_volume_up,audio_volume_up
771,can you turn the volume up,audio_volume_up,audio_volume_up
772,speak loudly,audio_volume_up,audio_volume_up
773,turn volume up to highest level,audio_volume_up,audio_volume_up
774,please turn up the volume,audio_volume_up,audio_volume_up
775,play it louder,audio_volume_up,audio_volume_up
776,change the volume level to nineteen please,audio_volume_up,audio_volume_up
777,turn the sound up,audio_volume_up,audio_volume_up
778,i am unable to hear you can you speak little loud,audio_volume_up,audio_volume_up
779,turn up,audio_volume_up,audio_volume_up
780,turn up the speakers,audio_volume_up,audio_volume_up
781,change the speaker volume to sixty five percent,audio_volume_up,audio_volume_up
782,can you turn up your volume,audio_volume_up,audio_volume_up
783,increase volume,audio_volume_up,audio_volume_up
784,please speak up,audio_volume_up,audio_volume_up
785,get louder,audio_volume_up,audio_volume_up
786,increase the volume to fifty,audio_volume_up,audio_volume_up
787,increase volume by one,audio_volume_up,audio_volume_up
788,unmute after,audio_volume_up,audio_volume_up
789,could you speak louder,audio_volume_up,audio_volume_up
790,increase the volume of the left speaker by ten,audio_volume_up,audio_volume_up
791,can you turn it up a little,audio_volume_up,audio_volume_up
792,can you speak louder,audio_volume_up,audio_volume_up
793,louder please,audio_volume_up,audio_volume_up
794,turn up sound,audio_volume_up,audio_volume_up
795,i need you to say that last information again but much louder,audio_volume_up,audio_volume_up
796,how the list of upcoming events,calendar_query,calendar_query
797,do i have a dentist appointment on monday morning,calendar_query,calendar_query
798,do i have a meeting on saturday march twenty fifth,calendar_query,calendar_query
799,is my calendar free for Thursday,calendar_query,calendar_query
800,what important dates are there in my calendar this month,calendar_query,calendar_query
801,tell me about the meetings over a period of time,calendar_query,calendar_query
802,time time is the holiday party at the office,calendar_query,calendar_query
803,today's schedule,calendar_query,calendar_query
804,what have i got going on between three and four pm today,calendar_query,calendar_query
805,hows many more reminders are left,calendar_query,calendar_query
806,is the birthday event on fifteenth of this month true,calendar_query,calendar_query
807,tell me what is on my schedule for today,calendar_query,calendar_query
808,do i have anything planned for the twenty first,calendar_query,calendar_query
809,is my schedule full for tomorrow from eight am to two pm,calendar_query,calendar_query
810,what meetings do i have between eight ten today,calendar_query,calendar_query
811,need information about events before shift ends,calendar_query,calendar_query
812,is there any pending reminder for me,calendar_query,calendar_query
813,when and where is june's birthday party,calendar_query,calendar_query
814,what am i up to this weekend,calendar_query,calendar_query
815,meeting july calendar,calendar_query,calendar_query
816,what day is the meeting on,calendar_query,calendar_query
817,which day this week do i have plans,calendar_query,calendar_query
818,is calendar event true,calendar_query,calendar_query
819,is there any events planned for the next three months,calendar_query,calendar_query
820,tell me what is on my calendar for tomorrow,calendar_query,calendar_query
821,where is the event today,calendar_query,calendar_query
822,list out my meetings today,calendar_query,calendar_query
823,search schedules for this week,calendar_query,calendar_query
824,any upcoming events,calendar_query,calendar_query
825,do i have any off days this week,calendar_query,calendar_query
826,rahul marriage reminder,calendar_query,calendar_query
827,when is the next office meeting,calendar_query,calendar_query
828,is there any event today in my calendar,calendar_query,calendar_query
829,where am i supposed to be by this time tomorrow,calendar_query,calendar_query
830,what events are this week,calendar_query,calendar_query
831,i needed to prepare for a meeting,calendar_query,calendar_query
832,when is my doctor's appointment,calendar_query,calendar_query
833,events happening between eight am and five pm today,calendar_query,calendar_query
834,what is my next reminder,calendar_query,calendar_query
835,how soon is my anniversary,calendar_query,calendar_query
836,what meetings are available in march,calendar_query,calendar_query
837,what is on the agenda for the four pm meeting with joe,calendar_query,calendar_query
838,tell me what is on the schedule for july seventh,calendar_query,calendar_query
839,was my meeting today rescheduled,calendar_query,calendar_query
840,where is tuesday's morning meeting,calendar_query,calendar_query
841,my events,calendar_query,calendar_query
842,what's my next appointment,calendar_query,calendar_query
843,whats going on in my calendar,calendar_query,calendar_query
844,what else is on the list,calendar_query,calendar_query
845,what time does the dinner party start tonight,calendar_query,calendar_query
846,do i have a sales meeting today,calendar_query,calendar_query
847,please tell me when's my financial meeting,calendar_query,calendar_query
848,confirm that my notification is set to remind me when i leave,calendar_query,calendar_query
849,open my calendar,calendar_query,calendar_query
850,when will the match start,calendar_query,calendar_query
851,do i have a meeting today,calendar_query,calendar_query
852,shall we meet for today's party,calendar_query,calendar_query
853,let's go through all pending reminders,calendar_query,calendar_query
854,is it true that susan's birthday is on march first,calendar_query,calendar_query
855,where is my meeting at nine am,calendar_query,calendar_query
856,what events are scheduled this week,calendar_query,calendar_query
857,march one is susan's birthday right,calendar_query,calendar_query
858,what on my calendar,calendar_query,calendar_query
859,is this program is scheduled,calendar_query,calendar_query
860,tell me when the hockey game tickets are for,calendar_query,calendar_query
861,tell me about my upcoming week,calendar_query,calendar_query
862,latest events,calendar_query,calendar_query
863,when is bank holiday,calendar_query,calendar_query
864,what day is this event scheduled for,calendar_query,calendar_query
865,give me the reminders,calendar_query,calendar_query
866,show me my calendar event this Friday afternoon,calendar_query,calendar_query
867,is there a chili cookoff this weekend,calendar_query,calendar_query
868,what events are scheduled for me to do today,calendar_query,calendar_query
869,what are the pending reminder for today evening,calendar_query,calendar_query
870,do i have a doctors appointment today,calendar_query,calendar_query
871,is jimmie's party on friday cancelled,calendar_query,calendar_query
872,what do i have scheduled on july seventh,calendar_query,calendar_query
873,am i busy on Wednesday evening,calendar_query,calendar_query
874,what events do i have scheduled today,calendar_query,calendar_query
875,what is on the agenda for today,calendar_query,calendar_query
876,when the meeting start,calendar_query,calendar_query
877,on my calendar are there any birthdays,calendar_query,calendar_query
878,am i free on sunday day,calendar_query,calendar_query
879,do i have any get togethers this week,calendar_query,calendar_query
880,please tell me the main points of my two hundred meeting from this afternoon,calendar_query,calendar_query
881,can you tell me the next scheduled event,calendar_query,calendar_query
882,anything interesting happening next friday,calendar_query,calendar_query
883,how many calories did i burn between three and five today,calendar_query,calendar_query
884,can you tell me what's on the schedule for tomorrow,calendar_query,calendar_query
885,do i have any thing going on at five,calendar_query,calendar_query
886,what's coming up this week,calendar_query,calendar_query
887,do the knicks have a game at home tonight,calendar_query,calendar_query
888,do i have free time next tuesday to schedule a meeting,calendar_query,calendar_query
889,how many things do i have planned tonight,calendar_query,calendar_query
890,hey please provide information about events by the end of the day,calendar_query,calendar_query
891,let me know about upcoming events,calendar_query,calendar_query
892,do i have anything scheduled in my events,calendar_query,calendar_query
893,please check my reminders,calendar_query,calendar_query
894,what time do i have a doctors appointment on the twenty second,calendar_query,calendar_query
895,what are the upcoming reminders,calendar_query,calendar_query
896,what time am i supposed to pick up john again,calendar_query,calendar_query
897,what time is the evening meeting i have with john,calendar_query,calendar_query
898,show me future events,calendar_query,calendar_query
